"date","geoid","county","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k"
2020-03-27,"USA-27141","Sherburne","Minnesota",2,0.43,0.44,0,0,0
2020-03-27,"USA-27139","Scott","Minnesota",1,0.71,0.48,0,0,0
2020-03-27,"USA-27131","Rice","Minnesota",0,0.29,0.43,0,0,0
2020-03-27,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-03-27,"USA-27123","Ramsey","Minnesota",2,2.57,0.47,0,0.14,0.03
2020-03-27,"USA-27109","Olmsted","Minnesota",5,3.29,2.08,0,0,0
2020-03-27,"USA-27103","Nicollet","Minnesota",0,0.43,1.25,0,0,0
2020-03-27,"USA-27099","Mower","Minnesota",0,1.29,3.21,0,0,0
2020-03-27,"USA-27091","Martin","Minnesota",6,2,10.16,1,0.14,0.73
2020-03-27,"USA-27087","Mahnomen","Minnesota",1,0.14,2.58,0,0,0
2020-03-27,"USA-27081","Lincoln","Minnesota",1,0.14,2.53,0,0,0
2020-03-27,"USA-27079","Le Sueur","Minnesota",4,1.43,4.95,0,0,0
2020-03-27,"USA-27073","Lac qui Parle","Minnesota",0,0.14,2.16,0,0,0
2020-03-27,"USA-27067","Kandiyohi","Minnesota",0,0.14,0.33,0,0,0
2020-03-27,"USA-27063","Jackson","Minnesota",0,0.14,1.45,0,0,0
2020-03-27,"USA-27053","Hennepin","Minnesota",13,13.86,1.09,1,0.14,0.01
2020-03-27,"USA-27049","Goodhue","Minnesota",1,0.29,0.62,0,0,0
2020-03-27,"USA-27045","Fillmore","Minnesota",0,0.43,2.03,0,0,0
2020-03-27,"USA-27043","Faribault","Minnesota",1,0.14,1.05,0,0,0
2020-03-27,"USA-27039","Dodge","Minnesota",0,0.71,3.41,0,0,0
2020-03-27,"USA-27037","Dakota","Minnesota",3,2.1,0.49,0,0,0
2020-03-27,"USA-27027","Clay","Minnesota",0,0.57,0.89,0,0,0
2020-03-27,"USA-27025","Chisago","Minnesota",0,0.29,0.5,0,0,0
2020-03-27,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-03-27,"USA-27019","Carver","Minnesota",0,1,0.95,0,0,0
2020-03-27,"USA-27013","Blue Earth","Minnesota",1,0.56,0.82,0,0,0
2020-03-27,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-03-27,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-03-27,"USA-27007","Beltrami","Minnesota",1,0.14,0.3,0,0,0
2020-03-27,"USA-27003","Anoka","Minnesota",2,0.63,0.18,0,0,0
2020-03-28,"USA-27999","Unknown","Minnesota",-1,0.14,0,-1,0.14,0
2020-03-28,"USA-27171","Wright","Minnesota",0,0.43,0.31,0,0,0
2020-03-28,"USA-27169","Winona","Minnesota",0,0.57,1.13,0,0,0
2020-03-28,"USA-27167","Wilkin","Minnesota",0,0.14,2.3,0,0,0
2020-03-28,"USA-27163","Washington","Minnesota",3,3,1.14,0,0,0
2020-03-28,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-03-28,"USA-27157","Wabasha","Minnesota",0,0.57,2.64,0,0,0
2020-03-28,"USA-27147","Steele","Minnesota",0,0.71,1.95,0,0,0
2020-03-28,"USA-27145","Stearns","Minnesota",0,0.22,0.14,0,0,0
2020-03-28,"USA-27137","St. Louis","Minnesota",0,0.71,0.36,0,0,0
2020-03-28,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-03-28,"USA-27141","Sherburne","Minnesota",2,0.71,0.73,0,0,0
2020-03-28,"USA-27139","Scott","Minnesota",1,0.75,0.5,0,0,0
2020-03-28,"USA-27131","Rice","Minnesota",1,0.2,0.3,0,0,0
2020-03-28,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-03-28,"USA-27123","Ramsey","Minnesota",8,3.57,0.65,1,0.14,0.03
2020-03-28,"USA-27109","Olmsted","Minnesota",3,3.57,2.26,0,0,0
2020-03-28,"USA-27103","Nicollet","Minnesota",0,0.43,1.25,0,0,0
2020-03-28,"USA-27099","Mower","Minnesota",1,1.14,2.85,0,0,0
2020-03-28,"USA-27091","Martin","Minnesota",1,2,10.16,0,0.14,0.73
2020-03-28,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-03-28,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-03-28,"USA-27079","Le Sueur","Minnesota",1,1.57,5.44,0,0,0
2020-03-28,"USA-27073","Lac qui Parle","Minnesota",0,0.14,2.16,0,0,0
2020-03-28,"USA-27067","Kandiyohi","Minnesota",0,0.14,0.33,0,0,0
2020-03-28,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-03-28,"USA-27053","Hennepin","Minnesota",11,14.29,1.13,1,0.29,0.02
2020-03-28,"USA-27049","Goodhue","Minnesota",0,0.29,0.62,0,0,0
2020-03-28,"USA-27045","Fillmore","Minnesota",2,0.38,1.78,0,0,0
2020-03-28,"USA-27043","Faribault","Minnesota",0,0.14,1.05,0,0,0
2020-03-28,"USA-27039","Dodge","Minnesota",1,0.71,3.41,0,0,0
2020-03-28,"USA-27037","Dakota","Minnesota",5,2.36,0.55,0,0,0
2020-03-28,"USA-27029","Clearwater","Minnesota",1,0.14,1.62,0,0,0
2020-03-28,"USA-27027","Clay","Minnesota",0,0.57,0.89,0,0,0
2020-03-28,"USA-27025","Chisago","Minnesota",0,0.29,0.5,0,0,0
2020-03-28,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-03-28,"USA-27019","Carver","Minnesota",1,0.67,0.63,0,0,0
2020-03-28,"USA-27013","Blue Earth","Minnesota",0,0.56,0.82,0,0,0
2020-03-28,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-03-28,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-03-28,"USA-27007","Beltrami","Minnesota",1,0.29,0.61,0,0,0
2020-03-28,"USA-27003","Anoka","Minnesota",2,0.78,0.22,0,0,0
2020-03-29,"USA-27999","Unknown","Minnesota",0,0,0,0,0.14,0
2020-03-29,"USA-27171","Wright","Minnesota",1,0.38,0.27,0,0,0
2020-03-29,"USA-27169","Winona","Minnesota",0,0.57,1.13,0,0,0
2020-03-29,"USA-27167","Wilkin","Minnesota",0,0.14,2.3,0,0,0
2020-03-29,"USA-27163","Washington","Minnesota",2,2.86,1.09,0,0,0
2020-03-29,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-03-29,"USA-27157","Wabasha","Minnesota",0,0.57,2.64,0,0,0
2020-03-29,"USA-27147","Steele","Minnesota",0,0.71,1.95,0,0,0
2020-03-29,"USA-27145","Stearns","Minnesota",0,0.22,0.14,0,0,0
2020-03-29,"USA-27137","St. Louis","Minnesota",5,1.13,0.57,0,0,0
2020-03-29,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-03-29,"USA-27141","Sherburne","Minnesota",0,0.71,0.73,0,0,0
2020-03-29,"USA-27139","Scott","Minnesota",1,0.86,0.58,0,0,0
2020-03-29,"USA-27131","Rice","Minnesota",0,0.2,0.3,0,0,0
2020-03-29,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-03-29,"USA-27123","Ramsey","Minnesota",4,4,0.73,0,0.14,0.03
2020-03-29,"USA-27111","Otter Tail","Minnesota",1,0.14,0.24,0,0,0
2020-03-29,"USA-27109","Olmsted","Minnesota",10,4.71,2.98,0,0,0
2020-03-29,"USA-27103","Nicollet","Minnesota",0,0,0,0,0,0
2020-03-29,"USA-27099","Mower","Minnesota",0,1.14,2.85,0,0,0
2020-03-29,"USA-27091","Martin","Minnesota",2,1.86,9.44,1,0.29,1.45
2020-03-29,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-03-29,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-03-29,"USA-27079","Le Sueur","Minnesota",0,1.57,5.44,0,0,0
2020-03-29,"USA-27073","Lac qui Parle","Minnesota",0,0.14,2.16,0,0,0
2020-03-29,"USA-27067","Kandiyohi","Minnesota",0,0.14,0.33,0,0,0
2020-03-29,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-03-29,"USA-27059","Isanti","Minnesota",1,0.14,0.35,0,0,0
2020-03-29,"USA-27053","Hennepin","Minnesota",19,16.29,1.29,3,0.71,0.06
2020-03-29,"USA-27049","Goodhue","Minnesota",0,0.29,0.62,0,0,0
2020-03-29,"USA-27045","Fillmore","Minnesota",1,0.44,2.11,0,0,0
2020-03-29,"USA-27043","Faribault","Minnesota",0,0.14,1.05,0,0,0
2020-03-29,"USA-27041","Douglas","Minnesota",1,0.14,0.37,0,0,0
2020-03-29,"USA-27039","Dodge","Minnesota",1,0.71,3.41,0,0,0
2020-03-29,"USA-27037","Dakota","Minnesota",6,4,0.93,0,0,0
2020-03-29,"USA-27033","Cottonwood","Minnesota",1,0.14,1.28,0,0,0
2020-03-29,"USA-27029","Clearwater","Minnesota",0,0.14,1.62,0,0,0
2020-03-29,"USA-27027","Clay","Minnesota",0,0.57,0.89,0,0,0
2020-03-29,"USA-27025","Chisago","Minnesota",0,0.29,0.5,0,0,0
2020-03-29,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-03-29,"USA-27019","Carver","Minnesota",0,0.67,0.63,0,0,0
2020-03-29,"USA-27013","Blue Earth","Minnesota",1,0.57,0.84,0,0,0
2020-03-29,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-03-29,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-03-29,"USA-27007","Beltrami","Minnesota",0,0.29,0.61,0,0,0
2020-03-29,"USA-27003","Anoka","Minnesota",5,1.2,0.34,0,0,0
2020-03-30,"USA-27999","Unknown","Minnesota",0,0,0,0,0.14,0
2020-03-30,"USA-27171","Wright","Minnesota",0,0.38,0.27,0,0,0
2020-03-30,"USA-27169","Winona","Minnesota",1,0.71,1.41,0,0,0
2020-03-30,"USA-27167","Wilkin","Minnesota",0,0.14,2.3,0,0,0
2020-03-30,"USA-27165","Watonwan","Minnesota",1,0.14,1.31,0,0,0
2020-03-30,"USA-27163","Washington","Minnesota",7,3.43,1.31,0,0,0
2020-03-30,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-03-30,"USA-27157","Wabasha","Minnesota",2,0.56,2.57,0,0,0
2020-03-30,"USA-27147","Steele","Minnesota",1,0.38,1.02,0,0,0
2020-03-30,"USA-27145","Stearns","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27137","St. Louis","Minnesota",2,1.43,0.72,0,0,0
2020-03-30,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-03-30,"USA-27141","Sherburne","Minnesota",2,0.86,0.88,0,0,0
2020-03-30,"USA-27139","Scott","Minnesota",1,0.71,0.48,0,0,0
2020-03-30,"USA-27131","Rice","Minnesota",0,0.2,0.3,0,0,0
2020-03-30,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27123","Ramsey","Minnesota",4,3.71,0.67,0,0.14,0.03
2020-03-30,"USA-27111","Otter Tail","Minnesota",0,0.14,0.24,0,0,0
2020-03-30,"USA-27109","Olmsted","Minnesota",4,5,3.16,0,0,0
2020-03-30,"USA-27103","Nicollet","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27099","Mower","Minnesota",1,0.75,1.87,0,0,0
2020-03-30,"USA-27093","Meeker","Minnesota",1,0.14,0.62,0,0,0
2020-03-30,"USA-27091","Martin","Minnesota",2,1.88,9.53,0,0.29,1.45
2020-03-30,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-03-30,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-03-30,"USA-27079","Le Sueur","Minnesota",2,1.5,5.19,0,0,0
2020-03-30,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27067","Kandiyohi","Minnesota",0,0.14,0.33,0,0,0
2020-03-30,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27061","Itasca","Minnesota",1,0.14,0.32,0,0,0
2020-03-30,"USA-27059","Isanti","Minnesota",1,0.29,0.7,0,0,0
2020-03-30,"USA-27053","Hennepin","Minnesota",19,14.43,1.14,1,0.86,0.07
2020-03-30,"USA-27049","Goodhue","Minnesota",1,0.43,0.92,0,0,0
2020-03-30,"USA-27045","Fillmore","Minnesota",1,0.57,2.71,0,0,0
2020-03-30,"USA-27043","Faribault","Minnesota",0,0.14,1.05,0,0,0
2020-03-30,"USA-27041","Douglas","Minnesota",0,0.14,0.37,0,0,0
2020-03-30,"USA-27039","Dodge","Minnesota",1,0.75,3.58,0,0,0
2020-03-30,"USA-27037","Dakota","Minnesota",7,4,0.93,0,0,0
2020-03-30,"USA-27033","Cottonwood","Minnesota",0,0.14,1.28,0,0,0
2020-03-30,"USA-27029","Clearwater","Minnesota",1,0.29,3.24,0,0,0
2020-03-30,"USA-27027","Clay","Minnesota",0,0.57,0.89,0,0,0
2020-03-30,"USA-27025","Chisago","Minnesota",1,0.14,0.25,0,0,0
2020-03-30,"USA-27021","Cass","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27019","Carver","Minnesota",1,0.25,0.24,0,0,0
2020-03-30,"USA-27013","Blue Earth","Minnesota",1,0.57,0.84,0,0,0
2020-03-30,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-03-30,"USA-27007","Beltrami","Minnesota",1,0.43,0.91,0,0,0
2020-03-30,"USA-27003","Anoka","Minnesota",5,2.14,0.6,0,0,0
2020-03-31,"USA-27999","Unknown","Minnesota",0,0,0,2,0.3,0
2020-03-31,"USA-27171","Wright","Minnesota",0,0.38,0.27,0,0,0
2020-03-31,"USA-27169","Winona","Minnesota",5,1.43,2.83,0,0,0
2020-03-31,"USA-27167","Wilkin","Minnesota",0,0.14,2.3,0,0,0
2020-03-31,"USA-27165","Watonwan","Minnesota",0,0.14,1.31,0,0,0
2020-03-31,"USA-27163","Washington","Minnesota",5,3.63,1.38,0,0,0
2020-03-31,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-03-31,"USA-27157","Wabasha","Minnesota",0,0.56,2.57,0,0,0
2020-03-31,"USA-27155","Traverse","Minnesota",2,0.29,8.77,0,0,0
2020-03-31,"USA-27147","Steele","Minnesota",0,0.38,1.02,0,0,0
2020-03-31,"USA-27145","Stearns","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27137","St. Louis","Minnesota",0,1.43,0.72,0,0,0
2020-03-31,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-03-31,"USA-27141","Sherburne","Minnesota",1,0.88,0.9,0,0,0
2020-03-31,"USA-27139","Scott","Minnesota",0,0.71,0.48,0,0,0
2020-03-31,"USA-27131","Rice","Minnesota",0,0.2,0.3,0,0,0
2020-03-31,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27123","Ramsey","Minnesota",6,4.29,0.78,0,0.14,0.03
2020-03-31,"USA-27111","Otter Tail","Minnesota",0,0.14,0.24,0,0,0
2020-03-31,"USA-27109","Olmsted","Minnesota",2,5,3.16,0,0,0
2020-03-31,"USA-27103","Nicollet","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27099","Mower","Minnesota",1,0.78,1.94,0,0,0
2020-03-31,"USA-27093","Meeker","Minnesota",0,0.14,0.62,0,0,0
2020-03-31,"USA-27091","Martin","Minnesota",2,1.89,9.6,0,0.29,1.45
2020-03-31,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-03-31,"USA-27083","Lyon","Minnesota",1,0.14,0.56,0,0,0
2020-03-31,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-03-31,"USA-27079","Le Sueur","Minnesota",2,1.43,4.95,0,0,0
2020-03-31,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27067","Kandiyohi","Minnesota",1,0.29,0.66,0,0,0
2020-03-31,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27061","Itasca","Minnesota",0,0.14,0.32,0,0,0
2020-03-31,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-03-31,"USA-27053","Hennepin","Minnesota",14,14.43,1.14,0,0.86,0.07
2020-03-31,"USA-27049","Goodhue","Minnesota",0,0.43,0.92,0,0,0
2020-03-31,"USA-27045","Fillmore","Minnesota",1,0.63,2.97,0,0,0
2020-03-31,"USA-27043","Faribault","Minnesota",1,0.29,2.09,0,0,0
2020-03-31,"USA-27041","Douglas","Minnesota",0,0.14,0.37,0,0,0
2020-03-31,"USA-27039","Dodge","Minnesota",0,0.75,3.58,0,0,0
2020-03-31,"USA-27037","Dakota","Minnesota",1,3.71,0.87,0,0,0
2020-03-31,"USA-27033","Cottonwood","Minnesota",1,0.29,2.55,0,0,0
2020-03-31,"USA-27029","Clearwater","Minnesota",0,0.29,3.24,0,0,0
2020-03-31,"USA-27027","Clay","Minnesota",2,0.43,0.67,0,0,0
2020-03-31,"USA-27025","Chisago","Minnesota",0,0.14,0.25,0,0,0
2020-03-31,"USA-27021","Cass","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27019","Carver","Minnesota",0,0.25,0.24,0,0,0
2020-03-31,"USA-27017","Carlton","Minnesota",1,0.14,0.4,0,0,0
2020-03-31,"USA-27015","Brown","Minnesota",2,0.29,1.14,0,0,0
2020-03-31,"USA-27013","Blue Earth","Minnesota",0,0.57,0.84,0,0,0
2020-03-31,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-03-31,"USA-27007","Beltrami","Minnesota",1,0.57,1.21,0,0,0
2020-03-31,"USA-27003","Anoka","Minnesota",1,2,0.56,0,0,0
2020-04-01,"USA-27999","Unknown","Minnesota",0,0,0,5,0.73,0
2020-04-01,"USA-27173","Yellow Medicine","Minnesota",1,0.14,1.47,0,0,0
2020-04-01,"USA-27171","Wright","Minnesota",0,0.38,0.27,0,0,0
2020-04-01,"USA-27169","Winona","Minnesota",0,1.43,2.83,0,0,0
2020-04-01,"USA-27167","Wilkin","Minnesota",0,0.14,2.3,0,0,0
2020-04-01,"USA-27165","Watonwan","Minnesota",1,0.29,2.62,0,0,0
2020-04-01,"USA-27163","Washington","Minnesota",5,4.43,1.69,0,0,0
2020-04-01,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-04-01,"USA-27157","Wabasha","Minnesota",0,0.56,2.57,0,0,0
2020-04-01,"USA-27155","Traverse","Minnesota",0,0.29,8.77,0,0,0
2020-04-01,"USA-27147","Steele","Minnesota",0,0.38,1.02,0,0,0
2020-04-01,"USA-27145","Stearns","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27137","St. Louis","Minnesota",1,1.43,0.72,0,0,0
2020-04-01,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-04-01,"USA-27141","Sherburne","Minnesota",0,0.88,0.9,0,0,0
2020-04-01,"USA-27139","Scott","Minnesota",0,0.71,0.48,0,0,0
2020-04-01,"USA-27131","Rice","Minnesota",1,0.22,0.33,0,0,0
2020-04-01,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27123","Ramsey","Minnesota",10,5.57,1.01,0,0.14,0.03
2020-04-01,"USA-27111","Otter Tail","Minnesota",0,0.14,0.24,0,0,0
2020-04-01,"USA-27109","Olmsted","Minnesota",8,5.71,3.61,0,0,0
2020-04-01,"USA-27103","Nicollet","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27099","Mower","Minnesota",1,0.8,2,0,0,0
2020-04-01,"USA-27093","Meeker","Minnesota",0,0.14,0.62,0,0,0
2020-04-01,"USA-27091","Martin","Minnesota",4,2.71,13.79,0,0.29,1.45
2020-04-01,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-04-01,"USA-27083","Lyon","Minnesota",1,0.29,1.12,0,0,0
2020-04-01,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-04-01,"USA-27079","Le Sueur","Minnesota",0,1.43,4.95,0,0,0
2020-04-01,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27067","Kandiyohi","Minnesota",0,0.29,0.66,0,0,0
2020-04-01,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27061","Itasca","Minnesota",0,0.14,0.32,0,0,0
2020-04-01,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-01,"USA-27053","Hennepin","Minnesota",14,15.29,1.21,0,0.86,0.07
2020-04-01,"USA-27049","Goodhue","Minnesota",1,0.43,0.92,0,0,0
2020-04-01,"USA-27047","Freeborn","Minnesota",2,0.29,0.94,0,0,0
2020-04-01,"USA-27045","Fillmore","Minnesota",0,0.63,2.97,0,0,0
2020-04-01,"USA-27043","Faribault","Minnesota",0,0.29,2.09,0,0,0
2020-04-01,"USA-27041","Douglas","Minnesota",0,0.14,0.37,0,0,0
2020-04-01,"USA-27039","Dodge","Minnesota",2,0.88,4.18,0,0,0
2020-04-01,"USA-27037","Dakota","Minnesota",1,3.38,0.79,0,0,0
2020-04-01,"USA-27035","Crow Wing","Minnesota",1,0.14,0.22,0,0,0
2020-04-01,"USA-27033","Cottonwood","Minnesota",1,0.43,3.83,0,0,0
2020-04-01,"USA-27029","Clearwater","Minnesota",0,0.29,3.24,0,0,0
2020-04-01,"USA-27027","Clay","Minnesota",1,0.5,0.78,0,0,0
2020-04-01,"USA-27025","Chisago","Minnesota",0,0.14,0.25,0,0,0
2020-04-01,"USA-27021","Cass","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27019","Carver","Minnesota",0,0.25,0.24,0,0,0
2020-04-01,"USA-27017","Carlton","Minnesota",1,0.29,0.8,0,0,0
2020-04-01,"USA-27015","Brown","Minnesota",0,0.29,1.14,0,0,0
2020-04-01,"USA-27013","Blue Earth","Minnesota",0,0.57,0.84,0,0,0
2020-04-01,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-04-01,"USA-27007","Beltrami","Minnesota",0,0.57,1.21,0,0,0
2020-04-01,"USA-27003","Anoka","Minnesota",3,2.11,0.59,0,0,0
2020-04-02,"USA-27999","Unknown","Minnesota",0,0,0,0,0.73,0
2020-04-02,"USA-27173","Yellow Medicine","Minnesota",0,0.14,1.47,0,0,0
2020-04-02,"USA-27171","Wright","Minnesota",1,0.29,0.21,0,0,0
2020-04-02,"USA-27169","Winona","Minnesota",1,1,1.98,0,0,0
2020-04-02,"USA-27167","Wilkin","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27165","Watonwan","Minnesota",1,0.43,3.93,0,0,0
2020-04-02,"USA-27163","Washington","Minnesota",2,4.43,1.69,0,0,0
2020-04-02,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-04-02,"USA-27157","Wabasha","Minnesota",0,0.56,2.57,0,0,0
2020-04-02,"USA-27155","Traverse","Minnesota",0,0.29,8.77,0,0,0
2020-04-02,"USA-27147","Steele","Minnesota",0,0.38,1.02,0,0,0
2020-04-02,"USA-27145","Stearns","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27137","St. Louis","Minnesota",0,1.43,0.72,0,0,0
2020-04-02,"USA-27143","Sibley","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27141","Sherburne","Minnesota",0,0.88,0.9,0,0,0
2020-04-02,"USA-27139","Scott","Minnesota",0,0.71,0.48,0,0,0
2020-04-02,"USA-27131","Rice","Minnesota",-1,0.22,0.33,0,0,0
2020-04-02,"USA-27129","Renville","Minnesota",1,0.14,0.98,0,0,0
2020-04-02,"USA-27123","Ramsey","Minnesota",1,5,0.91,0,0.14,0.03
2020-04-02,"USA-27111","Otter Tail","Minnesota",0,0.14,0.24,0,0,0
2020-04-02,"USA-27109","Olmsted","Minnesota",5,5.29,3.34,1,0.14,0.09
2020-04-02,"USA-27103","Nicollet","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27099","Mower","Minnesota",1,0.71,1.78,0,0,0
2020-04-02,"USA-27093","Meeker","Minnesota",0,0.14,0.62,0,0,0
2020-04-02,"USA-27091","Martin","Minnesota",0,2.71,13.79,0,0.29,1.45
2020-04-02,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-04-02,"USA-27083","Lyon","Minnesota",1,0.43,1.68,0,0,0
2020-04-02,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-04-02,"USA-27079","Le Sueur","Minnesota",3,1.5,5.19,0,0,0
2020-04-02,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27071","Koochiching","Minnesota",1,0.14,1.17,0,0,0
2020-04-02,"USA-27067","Kandiyohi","Minnesota",0,0.29,0.66,0,0,0
2020-04-02,"USA-27063","Jackson","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27061","Itasca","Minnesota",1,0.29,0.63,0,0,0
2020-04-02,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-02,"USA-27053","Hennepin","Minnesota",17,15.29,1.21,0,0.86,0.07
2020-04-02,"USA-27049","Goodhue","Minnesota",0,0.43,0.92,0,0,0
2020-04-02,"USA-27047","Freeborn","Minnesota",3,0.71,2.36,0,0,0
2020-04-02,"USA-27045","Fillmore","Minnesota",1,0.6,2.85,0,0,0
2020-04-02,"USA-27043","Faribault","Minnesota",0,0.29,2.09,0,0,0
2020-04-02,"USA-27041","Douglas","Minnesota",0,0.14,0.37,0,0,0
2020-04-02,"USA-27039","Dodge","Minnesota",0,0.88,4.18,0,0,0
2020-04-02,"USA-27037","Dakota","Minnesota",4,3.86,0.9,0,0,0
2020-04-02,"USA-27035","Crow Wing","Minnesota",1,0.29,0.44,0,0,0
2020-04-02,"USA-27033","Cottonwood","Minnesota",2,0.71,6.38,0,0,0
2020-04-02,"USA-27029","Clearwater","Minnesota",0,0.29,3.24,0,0,0
2020-04-02,"USA-27027","Clay","Minnesota",1,0.57,0.89,0,0,0
2020-04-02,"USA-27025","Chisago","Minnesota",0,0.14,0.25,0,0,0
2020-04-02,"USA-27021","Cass","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27019","Carver","Minnesota",0,0.25,0.24,0,0,0
2020-04-02,"USA-27017","Carlton","Minnesota",1,0.43,1.19,0,0,0
2020-04-02,"USA-27015","Brown","Minnesota",0,0.29,1.14,0,0,0
2020-04-02,"USA-27013","Blue Earth","Minnesota",1,0.57,0.84,0,0,0
2020-04-02,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-04-02,"USA-27007","Beltrami","Minnesota",0,0.57,1.21,0,0,0
2020-04-02,"USA-27003","Anoka","Minnesota",4,3.14,0.88,0,0,0
2020-04-03,"USA-27999","Unknown","Minnesota",0,0,0,-4,0.73,0
2020-04-03,"USA-27173","Yellow Medicine","Minnesota",0,0.14,1.47,0,0,0
2020-04-03,"USA-27171","Wright","Minnesota",0,0.29,0.21,0,0,0
2020-04-03,"USA-27169","Winona","Minnesota",0,1,1.98,1,0.14,0.28
2020-04-03,"USA-27167","Wilkin","Minnesota",1,0.14,2.3,0,0,0
2020-04-03,"USA-27165","Watonwan","Minnesota",0,0.43,3.93,0,0,0
